Date,Average temperature,Average dewpoint,Average windspeed,Average direction,Rainfall for year,Maximum temperature,Maximum humidity,Maximum pressure,Maximum windspeed ,Maximum heat index,Average humidity,Average barometer,Average gustspeed,Rainfall for month,Maximum rain per minute,Minimum temperature,Minimum humidity,Minimum pressure,Maximum gust speed
22/04/2017,73,30.2,3.3,0.78,0.01,28.7,47,30.085,17.3,37.3,28.8,1.7,277,2.78,47.7,92,30.281,10.4,47.7
23/04/2017,48.9,21.5,6.2,275,2.78,68.1,89,30.097,18.4,71.8,41,29.7,9.1,0.78,0.00,27.2,12,29.349,26.5
24/04/2017,48,29.4,13.9,0.90,0.01,34.0,21,29.263,34.5,47.9,27.6,9.5,275,2.90,56.0,89,29.483,33.4,56.0
25/04/2017,39.2,21.2,8.7,271,2.92,48.8,89,29.702,23.0,48.8,51,29.5,12.8,0.92,0.01,30.7,27,29.334,34.5
6/05/2017,62.6,28.7,3.6,273,2.00,76.0,79,29.842,16.1,77.1,32,29.6,6.1,0.00,0.00,34.2,0,29.464,24.2
7/05/2017,49,29.5,5.4,0.27,0.02,44.1,21,29.398,31.1,54.8,33.7,3.4,257,2.27,71.5,81,29.740,19.6,75.8
8/05/2017,47.4,38.7,3.1,274,2.65,63.4,91,29.981,12.7,63.4,74,29.8,5.1,0.65,0.01,34.1,41,29.618,17.3
9/05/2017,79,29.8,3.6,0.67,0.01,39.6,53,29.656,19.6,47.6,41.1,2.0,265,2.67,59.5,94,29.899,17.3,59.5
10/05/2017,43.0,39.3,1.5,269,3.45,47.6,92,30.023,8.1,47.6,87,29.8,2.9,1.45,0.04,40.1,67,29.668,13.8
11/05/2017,76,30.0,3.1,1.52,0.01,34.9,50,29.923,13.8,46.6,38.8,1.6,274,3.52,58.4,94,30.088,10.4,58.4
12/05/2017,52.6,33.8,2.0,275,3.54,67.4,93,30.045,9.2,67.4,56,29.8,4.0,1.54,0.01,31.9,20,29.570,18.4
13/05/2017,35,29.4,6.4,1.54,0.00,40.2,10,29.266,21.9,59.4,27.6,3.9,273,3.54,73.2,80,29.616,16.1,76.3
14/05/2017,51.4,30.1,2.1,275,3.54,60.4,69,29.725,9.2,60.4,46,29.6,4.2,1.54,0.00,37.0,25,29.460,17.3
15/05/2017,47,29.6,6.3,1.54,0.00,32.0,0,29.323,31.1,51.8,28.5,3.8,273,3.54,67.6,82,29.750,19.6,67.6
16/05/2017,49.7,23.9,6.1,272,3.54,60.1,76,29.470,21.9,60.1,40,29.4,9.6,1.54,0.00,34.4,15,29.301,35.7
17/05/2017,59,29.5,8.2,1.73,0.01,28.7,18,29.356,33.4,43.0,26.3,5.3,269,3.73,60.5,91,29.664,21.9,60.5
18/05/2017,31.1,29.0,0.0,261,3.86,33.2,94,30.107,0.0,33.2,92,29.8,0.0,1.86,0.01,27.2,89,29.591,1.2
22/05/2017,56,30.3,5.0,1.86,0.00,27.0,0,30.103,13.8,33.8,20.4,4.0,269,3.86,37.3,84,30.292,10.4,37.3
23/05/2017,40.5,23.4,2.3,265,3.86,52.8,70,30.305,15.0,52.8,51,30.1,3.9,1.86,0.00,32.0,30,29.907,26.5
24/05/2017,36,29.5,14.7,1.86,0.00,32.5,16,29.202,39.1,57.9,28.1,9.7,269,3.86,72.8,80,29.947,32.2,75.3
25/05/2017,52.8,34.2,6.2,271,3.86,62.0,87,29.652,31.1,62.0,52,29.3,9.5,1.86,0.01,41.5,27,29.128,35.7
26/05/2017,74,29.7,6.0,1.97,0.00,33.7,47,29.602,18.4,49.8,41.2,3.8,276,3.97,59.3,95,29.882,15.0,59.3
2/06/2017,58.7,37.6,6.5,273,2.13,66.3,75,29.915,17.3,66.3,47,29.8,9.7,0.13,0.01,46.1,30,29.633,26.5
3/06/2017,48,29.9,4.8,0.27,0.00,34.7,25,29.829,20.7,57.4,36.1,2.7,276,2.27,68.1,88,30.022,13.8,75.6
4/06/2017,57.4,38.3,2.3,277,2.27,73.5,89,29.993,12.7,77.3,53,29.8,4.0,0.27,0.00,35.0,26,29.668,17.3
5/06/2017,57,29.8,4.0,0.44,0.16,40.8,30,29.671,32.2,58.2,41.9,2.5,270,2.44,69.1,89,29.958,21.9,77.3
6/06/2017,54.6,42.3,1.9,271,2.44,67.9,86,30.038,13.8,67.9,65,29.9,3.4,0.44,0.00,43.5,41,29.850,20.7
7/06/2017,67,29.9,4.4,0.61,0.08,38.6,32,29.764,26.5,55.8,43.9,2.6,274,2.61,72.8,93,30.075,19.6,77.5
8/06/2017,58.8,41.9,2.2,274,2.61,75.6,92,29.943,12.7,77.6,58,29.7,3.9,0.61,0.00,39.1,27,29.567,18.4
9/06/2017,24,29.4,11.0,0.61,0.00,43.9,11,29.249,29.9,67.3,23.9,7.3,273,2.61,79.6,81,29.626,19.6,78.0
10/06/2017,69.9,32.3,7.8,276,2.61,80.3,69,29.375,27.6,78.9,28,29.2,11.6,0.61,0.00,53.3,12,29.161,40.3
11/06/2017,39,29.4,7.8,0.61,0.00,52.5,10,29.154,32.2,65.2,35.5,4.8,275,2.61,72.7,76,29.613,19.6,77.5
12/06/2017,62.7,39.7,3.8,275,2.63,77.6,89,29.666,18.4,77.8,51,29.5,6.5,0.63,0.01,45.1,8,29.210,31.1
13/06/2017,19,29.5,15.3,0.63,0.00,52.0,11,29.325,40.3,58.2,15.7,9.9,276,2.63,65.0,32,29.616,29.9,65.0
14/06/2017,61.9,26.4,7.1,275,2.63,75.4,43,29.799,19.6,76.2,26,29.6,11.1,0.63,0.00,48.8,17,29.568,32.2
15/06/2017,31,29.7,4.9,0.63,0.00,14.2,12,29.615,26.5,62.5,28.0,2.7,277,2.63,80.5,67,29.870,18.4,78.6
16/06/2017,64.6,30.5,5.3,277,2.63,82.4,68,29.752,21.9,80.0,32,29.6,8.9,0.63,0.00,40.8,15,29.419,31.1
17/06/2017,45,29.5,8.8,0.63,0.00,51.0,23,29.388,33.4,63.2,39.3,5.7,277,2.63,77.4,77,29.734,20.7,77.7
18/06/2017,64.4,38.3,3.9,277,2.63,79.8,80,29.884,12.7,78.4,44,29.7,6.5,0.63,0.00,23.6,17,29.610,19.6
19/06/2017,52,29.8,3.8,0.63,0.00,40.3,31,29.779,16.1,60.4,41.3,2.1,277,2.63,75.4,86,29.932,11.5,77.5
20/06/2017,68.0,35.7,4.0,276,2.63,89.3,83,29.908,17.3,85.3,39,29.7,6.5,0.63,0.00,42.5,11,29.573,25.3
21/06/2017,22,29.5,10.1,0.63,0.00,61.5,8,29.422,34.5,74.2,31.1,6.3,277,2.63,87.2,42,29.603,20.7,83.6
22/06/2017,65.5,38.7,3.9,276,2.63,81.1,71,29.666,15.0,79.2,40,29.5,5.9,0.63,0.00,53.6,17,29.386,24.2
23/06/2017,71,29.9,6.2,0.68,0.01,42.8,54,29.667,20.7,51.2,42.0,3.6,277,2.68,57.6,90,30.109,13.8,57.6
24/06/2017,53.7,41.0,2.3,277,2.68,64.0,90,30.145,11.5,64.0,64,30.0,4.0,0.68,0.00,37.8,46,29.960,17.3
25/06/2017,66,30.0,4.6,0.68,0.00,42.3,40,29.919,18.4,56.4,44.5,2.7,277,2.68,68.4,91,30.127,11.5,77.5
26/06/2017,60.9,38.3,2.3,277,2.68,77.2,92,30.097,12.7,77.4,50,29.9,4.0,0.68,0.00,37.8,18,29.694,18.4
27/06/2017,36,29.5,7.7,0.68,0.00,43.1,9,29.351,39.1,65.8,31.3,4.8,277,2.68,83.6,82,29.747,25.3,80.8
28/06/2017,61.0,35.5,4.1,276,2.68,89.3,93,30.207,29.9,85.3,45,29.7,6.7,0.68,0.16,14.2,8,29.154,40.3
29/06/2017,45,29.7,6.6,0.75,0.16,14.2,8,29.154,40.3,61.1,35.6,4.1,276,2.75,89.3,93,30.146,29.9,85.3
30/06/2017,61.1,35.7,4.1,276,2.78,89.3,93,30.145,29.9,85.3,45,29.7,6.6,0.78,0.16,14.2,8,29.154,40.3
1/07/2017,59.8,35.9,2.2,276,5.53,76.5,91,30.005,13.8,77.1,48,29.8,3.7,0.00,0.00,37.9,16,29.699,18.4
2/07/2017,35,29.8,5.0,0.00,0.00,39.8,10,29.642,28.8,63.3,30.5,3.1,277,5.53,83.2,71,29.918,18.4,80.5
3/07/2017,66.0,33.4,4.9,276,5.53,78.3,61,29.846,24.2,77.5,32,29.7,7.6,0.00,0.00,48.3,17,29.625,33.4
4/07/2017,37,29.8,4.1,0.04,0.01,47.7,12,29.667,26.5,65.1,35.4,2.4,276,5.57,81.6,71,29.975,18.4,79.4
5/07/2017,66.3,34.7,2.2,275,5.57,86.1,78,30.081,15.0,82.8,38,29.9,3.7,0.04,0.00,41.3,11,29.742,19.6
6/07/2017,36,29.9,3.6,0.05,0.01,46.8,14,29.803,24.2,66.4,36.0,2.1,276,5.58,86.3,59,30.005,18.4,82.9
7/07/2017,59.2,45.5,1.8,271,5.97,83.4,88,30.208,18.4,80.7,64,30.0,3.1,0.44,0.07,44.9,17,29.826,24.2
8/07/2017,68,30.0,2.4,0.54,0.02,45.8,33,29.821,18.4,59.7,48.0,1.3,273,6.07,74.4,93,30.127,9.2,77.4
9/07/2017,62.7,45.2,1.6,273,6.13,83.6,89,30.069,17.3,81.1,59,29.8,2.8,0.60,0.01,44.5,16,29.667,25.3
10/07/2017,56,29.7,3.8,0.62,0.01,47.6,19,29.613,19.6,64.3,45.4,2.3,273,6.15,84.7,88,29.867,11.5,82.3
11/07/2017,67.9,45.3,4.2,275,6.20,81.4,89,29.704,15.0,79.7,48,29.6,6.4,0.67,0.01,54.4,22,29.517,24.2
12/07/2017,65,29.8,2.6,0.68,0.01,54.4,44,29.569,11.5,62.2,49.7,1.4,272,6.21,69.4,82,29.917,6.9,77.4
13/07/2017,62.6,45.0,2.0,275,6.21,76.7,93,29.999,11.5,78.0,58,29.9,3.6,0.68,0.00,45.4,23,29.838,16.1
14/07/2017,51,29.9,4.1,0.68,0.00,45.4,21,29.801,18.4,65.1,43.8,2.4,274,6.21,81.1,87,30.030,11.5,79.7
15/07/2017,63.7,43.9,2.5,276,6.21,78.1,88,30.015,13.8,78.4,53,29.9,4.3,0.68,0.00,47.6,24,29.854,19.6
16/07/2017,53,29.8,4.2,0.68,0.00,43.2,28,29.642,19.6,63.3,43.7,2.5,275,6.21,80.7,85,29.975,13.8,79.7
17/07/2017,66.0,43.1,1.7,276,6.22,84.3,80,29.784,18.4,81.6,48,29.7,3.0,0.69,0.01,47.7,19,29.566,20.7
18/07/2017,44,29.7,4.9,0.69,0.00,49.9,22,29.644,17.3,67.8,42.5,3.1,276,6.22,81.8,76,29.808,12.7,79.9
19/07/2017,66.1,44.7,3.6,276,6.27,87.6,76,29.943,12.7,84.0,51,29.8,5.6,0.74,0.01,50.2,17,29.638,19.6
20/07/2017,55,29.8,4.7,0.74,0.00,54.8,33,29.660,19.6,67.1,49.5,2.8,273,6.27,83.4,76,29.922,15.0,81.9
21/07/2017,63.6,48.0,3.3,272,7.20,82.6,91,29.872,15.0,80.5,62,29.7,5.1,1.67,0.08,55.0,22,29.642,20.7
22/07/2017,67,29.8,2.5,1.87,0.05,48.6,31,29.713,24.2,62.1,49.4,1.4,273,7.40,77.0,93,29.947,20.7,77.9
23/07/2017,64.1,46.2,1.8,271,7.40,80.1,90,29.941,11.5,79.5,57,29.8,3.0,1.87,0.00,46.1,28,29.670,17.3
24/07/2017,47,29.7,3.7,1.90,0.01,48.0,15,29.521,24.2,66.8,42.2,2.2,271,7.43,84.7,84,29.843,16.1,82.0
25/07/2017,62.9,47.6,1.7,273,7.49,79.4,92,29.917,11.5,78.7,62,29.7,2.9,1.96,0.01,51.9,27,29.469,17.3
26/07/2017,86,29.9,2.3,2.22,0.02,53.1,58,29.734,13.8,59.6,55.1,1.3,273,7.75,71.1,95,29.958,10.4,76.2
27/07/2017,63.0,54.7,0.1,274,7.83,74.9,96,29.962,3.5,77.5,76,29.8,0.2,2.30,0.01,50.4,52,29.705,4.6
28/07/2017,62,29.8,0.0,2.35,0.01,48.3,24,29.672,0.0,64.5,49.0,0.0,284,7.88,80.3,91,29.858,0.0,80.0
29/07/2017,62.3,51.7,0.0,284,7.90,72.0,92,29.926,0.0,77.4,71,29.8,0.0,2.37,0.01,54.7,36,29.716,0.0
30/07/2017,69,29.9,0.0,2.37,0.00,50.1,41,29.819,0.0,61.9,50.8,0.0,284,7.90,75.3,92,29.990,0.0,77.7
31/07/2017,62.9,42.6,0.0,284,7.90,79.6,94,30.061,0.0,78.8,55,30.0,0.0,2.37,0.00,44.3,22,29.859,0.0
1/08/2017,61.0,40.8,0.0,284,7.90,75.8,89,30.064,0.0,77.4,53,30.0,0.0,0.01,0.01,44.9,22,29.914,0.0
2/08/2017,54,29.9,0.0,0.03,0.01,41.6,17,29.820,0.0,60.4,41.0,0.0,284,7.92,80.3,84,30.006,0.0,78.7
3/08/2017,52.9,47.8,0.0,284,8.12,59.6,92,30.089,0.0,59.6,83,30.0,0.0,0.23,0.01,50.4,56,29.870,0.0
4/08/2017,51,29.8,4.3,0.25,0.01,46.2,14,29.503,25.3,65.1,40.5,2.7,274,8.14,84.1,94,30.037,13.8,81.4
5/08/2017,63.4,42.9,7.1,274,8.34,79.4,89,29.796,18.4,78.7,51,29.6,10.6,0.45,0.03,46.5,25,29.471,25.3
6/08/2017,84,29.9,3.4,0.50,0.01,42.9,61,29.731,13.8,53.8,48.8,1.9,273,8.39,65.3,95,29.966,10.4,65.3
7/08/2017,51.2,48.5,1.4,275,8.88,55.3,94,30.069,9.2,55.3,90,30.0,2.8,0.99,0.01,46.4,83,29.838,12.7
8/08/2017,83,30.0,2.6,1.07,0.01,43.5,51,29.897,20.7,52.0,46.5,1.5,270,8.96,65.6,96,30.101,13.8,65.6
9/08/2017,52.9,46.6,1.8,269,9.17,65.8,95,30.099,16.1,65.8,81,30.0,3.0,1.28,0.05,43.6,49,29.875,24.2
10/08/2017,82,30.0,4.3,1.30,0.01,45.2,50,29.881,21.9,53.6,47.9,2.6,275,9.19,67.6,96,30.117,15.0,67.6
11/08/2017,56.0,45.9,1.8,277,9.19,71.1,96,30.132,11.5,77.5,72,30.0,3.2,1.30,0.00,41.3,40,29.818,16.1
12/08/2017,53,29.8,7.7,1.30,0.00,44.6,26,29.644,26.5,60.4,40.9,5.2,271,9.19,73.5,90,29.891,19.6,77.3
13/08/2017,59.5,42.5,3.9,273,9.20,75.8,86,29.816,18.4,77.4,57,29.7,6.1,1.31,0.01,46.1,24,29.644,24.2
14/08/2017,55,29.6,5.4,1.34,0.01,46.8,22,29.538,25.3,60.5,42.3,3.4,273,9.23,78.5,87,29.770,15.0,78.0
15/08/2017,60.2,42.1,3.7,271,9.27,74.9,92,29.694,16.1,77.4,56,29.6,5.8,1.38,0.01,45.2,19,29.511,24.2
16/08/2017,61,29.8,4.6,1.45,0.02,44.2,41,29.581,19.6,55.9,42.2,2.8,275,9.34,64.3,86,29.967,12.7,64.3
17/08/2017,57.9,36.5,2.7,273,9.34,78.1,93,30.054,16.1,77.7,54,29.9,4.6,1.45,0.00,38.2,18,29.795,26.5
18/08/2017,47,29.8,3.1,1.45,0.00,42.3,15,29.751,18.4,62.1,38.7,1.7,274,9.34,80.5,76,29.963,11.5,78.9
19/08/2017,64.9,32.5,2.9,275,9.34,86.5,82,29.900,16.1,83.1,40,29.7,4.8,1.45,0.00,41.8,7,29.646,25.3
20/08/2017,39,29.7,3.8,1.50,0.02,50.1,17,29.619,19.6,63.3,36.6,2.3,270,9.39,79.0,67,29.855,15.0,78.0
21/08/2017,59.4,40.8,2.2,270,9.39,80.5,83,29.977,13.8,79.0,55,29.9,3.5,1.50,0.00,42.5,19,29.722,20.7
22/08/2017,66,30.0,3.8,1.51,0.01,40.9,38,29.862,19.6,58.2,45.8,2.2,276,9.40,73.9,94,30.094,12.7,77.4
23/08/2017,61.1,40.4,2.7,272,9.40,78.3,75,29.921,15.0,77.6,50,29.8,4.3,1.51,0.00,48.5,17,29.762,19.6
24/08/2017,56,29.8,2.9,1.52,0.01,41.9,19,29.664,19.6,57.6,40.3,1.6,274,9.41,77.6,87,29.929,13.8,77.5
25/08/2017,60.2,37.2,2.3,275,9.41,78.1,78,29.881,16.1,77.6,47,29.8,3.9,1.52,0.00,41.3,20,29.717,24.2
26/08/2017,40,29.9,3.6,1.52,0.00,42.5,13,29.791,27.6,63.9,33.4,2.1,276,9.41,84.5,76,30.045,23.0,81.5
27/08/2017,61.2,36.9,1.9,277,9.41,77.2,69,30.074,15.0,77.6,44,30.0,3.5,1.52,0.00,43.5,22,29.839,19.6
28/08/2017,50,29.9,3.2,1.52,0.00,40.3,15,29.846,19.6,60.8,37.8,1.7,276,9.41,82.6,88,30.076,10.4,80.2
29/08/2017,58.9,38.1,2.0,272,9.55,81.6,81,30.066,19.6,79.5,51,29.9,3.2,1.66,0.01,41.1,17,29.822,28.8
30/08/2017,52,29.9,2.8,1.66,0.00,42.1,20,29.781,28.8,59.7,39.6,1.7,273,9.55,77.9,81,30.015,18.4,77.7
31/08/2017,58.4,44.3,2.6,272,9.90,78.3,88,29.976,15.0,78.0,64,29.8,4.0,2.01,0.02,44.5,22,29.733,19.6
1/09/2017,61.9,40.8,3.0,272,9.92,78.1,92,29.943,16.1,77.7,52,29.9,4.9,0.01,0.01,47.3,20,29.754,25.3
2/09/2017,51,30.0,2.6,0.01,0.00,40.3,21,29.896,20.7,60.7,38.9,1.3,261,9.92,79.2,88,30.114,10.4,78.5
3/09/2017,65.4,33.1,1.8,267,9.92,88.6,81,30.051,13.8,84.7,40,29.9,3.2,0.01,0.00,42.9,10,29.820,19.6
4/09/2017,43,29.9,4.8,0.01,0.00,41.5,8,29.792,25.3,60.3,34.2,2.8,276,9.92,85.9,68,30.096,16.1,82.6
5/09/2017,53.3,39.3,2.7,278,9.92,64.7,82,30.194,10.4,64.7,60,30.1,4.7,0.01,0.00,41.3,40,29.915,16.1
6/09/2017,60,30.0,3.0,0.01,0.00,34.1,27,29.871,16.1,53.9,37.6,1.6,272,9.92,72.8,94,30.210,10.4,77.2
7/09/2017,56.9,34.4,1.7,275,9.92,76.1,89,30.018,11.5,76.6,50,29.9,3.2,0.01,0.00,37.6,18,29.768,18.4
8/09/2017,55,29.9,4.5,0.03,0.01,39.1,19,29.791,24.2,56.7,37.6,2.8,269,9.94,77.6,80,30.024,17.3,77.4
9/09/2017,59.1,41.2,2.9,262,9.98,82.0,88,30.007,18.4,79.9,57,29.9,4.5,0.07,0.01,43.6,18,29.791,26.5
10/09/2017,60,30.0,3.7,0.08,0.01,44.3,20,29.830,19.6,58.3,42.6,2.3,275,9.99,78.6,84,30.051,12.7,77.9
11/09/2017,58.7,44.7,1.2,273,10.00,77.6,89,30.116,9.2,77.7,64,30.0,2.3,0.09,0.01,46.2,26,29.895,13.8
12/09/2017,49,29.8,3.2,0.09,0.00,41.6,15,29.606,17.3,62.0,38.0,1.8,274,10.00,81.1,91,30.019,11.5,79.2
13/09/2017,63.6,35.7,4.0,273,10.00,79.6,62,29.681,17.3,78.3,38,29.6,6.4,0.09,0.00,51.1,17,29.474,28.8
14/09/2017,46,29.6,5.6,0.10,0.01,47.6,20,29.445,26.5,59.9,37.2,3.7,268,10.01,75.4,68,29.693,18.4,76.3
15/09/2017,59.3,29.3,8.1,272,10.03,71.5,72,29.728,23.0,74.3,34,29.5,12.1,0.12,0.01,48.0,15,29.388,32.2
16/09/2017,51,29.8,9.6,0.13,0.01,39.2,15,29.576,34.5,51.8,31.3,6.6,272,10.04,64.2,86,30.044,25.3,64.2
17/09/2017,48.1,35.6,2.4,277,10.04,68.3,92,30.168,18.4,74.3,67,29.9,3.9,0.13,0.00,30.9,20,29.811,24.2
18/09/2017,49,29.8,5.9,0.13,0.00,33.2,15,29.489,26.5,53.3,29.0,4.0,272,10.04,72.0,90,30.042,19.6,74.0
19/09/2017,62.5,18.3,8.9,272,10.04,72.1,41,29.498,26.5,73.4,19,29.4,13.0,0.13,0.00,53.5,11,29.217,38.0
20/09/2017,39,29.6,9.6,0.13,0.00,39.9,17,29.423,31.1,55.4,29.3,6.6,273,10.04,72.5,61,29.712,21.9,75.1
21/09/2017,58.3,20.9,4.9,273,10.04,78.6,68,29.658,20.7,77.2,30,29.5,7.5,0.13,0.00,35.0,10,29.284,28.8
22/09/2017,45,29.5,4.8,0.13,0.00,33.5,18,29.376,31.1,51.8,28.8,2.8,277,10.04,71.6,74,29.744,29.9,75.6
23/09/2017,43.7,36.8,2.2,277,10.26,58.9,92,29.875,16.1,58.9,78,29.7,3.8,0.36,0.01,35.8,47,29.591,19.6
24/09/2017,90,29.9,3.1,0.69,0.01,33.8,76,29.722,13.8,39.5,36.7,1.6,275,10.59,45.1,93,30.006,10.4,45.1
25/09/2017,38.7,32.3,1.6,275,10.59,51.1,93,30.126,11.5,51.1,79,30.0,3.0,0.69,0.00,28.8,55,29.902,19.6
26/09/2017,72,30.1,3.2,0.69,0.00,31.3,47,29.987,13.8,42.6,33.8,1.7,275,10.59,53.5,92,30.167,10.4,53.5
27/09/2017,43.7,39.0,1.0,275,10.59,47.0,90,30.215,5.8,47.0,83,30.2,2.1,0.69,0.00,42.1,77,30.066,10.4
28/09/2017,88,30.2,2.2,0.87,0.01,40.6,76,30.108,8.1,43.2,39.9,1.1,275,10.77,47.3,93,30.221,5.8,47.3
29/09/2017,44.0,39.6,1.6,275,10.82,56.5,95,30.226,10.4,56.5,85,30.1,2.9,0.92,0.02,33.5,58,29.978,12.7
30/09/2017,61,29.9,7.4,0.92,0.00,35.2,22,29.626,26.5,48.3,33.2,4.8,256,10.82,62.9,94,30.029,19.6,62.9
1/10/2017,44.5,35.0,4.5,235,11.07,58.0,87,29.739,16.1,58.0,70,29.6,7.2,0.25,0.01,38.3,37,29.443,28.8
2/10/2017,84,29.8,3.7,0.54,0.01,31.8,63,29.643,21.9,34.9,30.4,2.2,267,11.36,38.8,93,29.960,12.7,38.8
3/10/2017,37.1,31.2,1.9,266,11.41,44.1,89,30.344,9.2,44.1,79,30.2,3.2,0.59,0.01,27.2,68,29.960,11.5
4/10/2017,74,30.1,2.5,0.60,0.01,29.1,43,29.934,16.1,46.5,37.5,1.4,262,11.42,65.6,93,30.384,11.5,65.6
5/10/2017,45.7,35.1,1.3,271,11.42,61.6,94,30.159,8.1,61.6,70,30.0,2.5,0.60,0.00,33.1,36,29.874,12.7
6/10/2017,55,29.9,12.1,0.60,0.00,28.1,22,29.641,36.8,41.7,23.4,7.9,260,11.42,54.7,93,29.991,32.2,54.7
7/10/2017,53.7,19.5,13.5,268,11.42,68.6,46,29.795,28.8,72.6,28,29.6,19.2,0.60,0.00,42.3,13,29.441,42.6
8/10/2017,37,29.5,10.2,0.67,0.01,30.9,13,29.241,27.6,51.6,20.6,6.7,267,11.49,67.3,93,29.783,20.7,67.3
9/10/2017,27.1,24.6,2.5,274,11.70,32.1,93,30.491,11.5,32.1,90,30.2,4.3,0.88,0.02,20.5,86,29.770,16.1
10/10/2017,77,30.4,1.0,0.91,0.01,12.8,40,30.163,8.1,30.9,23.6,0.4,274,11.73,52.0,90,30.584,5.8,52.0
11/10/2017,54.7,10.1,7.2,252,11.73,67.6,91,30.183,19.6,67.6,20,29.8,10.6,0.91,0.00,26.3,8,29.610,28.8
12/10/2017,32,29.7,9.0,0.91,0.00,37.2,13,29.564,34.5,53.4,21.0,6.0,219,11.73,67.4,66,29.893,26.5,67.4
13/10/2017,42.6,23.2,4.4,28,11.73,62.3,88,30.141,27.6,62.3,57,29.9,6.4,0.91,0.00,25.6,11,29.834,34.5
14/10/2017,36,30.0,12.5,0.91,0.00,28.1,18,29.614,38.0,38.9,10.9,7.9,71,11.73,48.2,87,30.276,27.6,48.2
15/10/2017,45.9,8.2,6.3,62,11.73,62.1,58,30.389,19.6,62.1,24,30.3,9.5,0.91,0.00,29.5,12,30.136,27.6
16/10/2017,19,30.1,7.2,0.91,0.00,28.5,4,29.894,26.5,50.4,3.0,4.6,54,11.73,71.3,58,30.312,18.4,70.6
17/10/2017,55.4,5.0,6.3,67,11.73,69.6,28,30.136,17.3,71.0,14,29.9,9.3,0.91,0.00,37.5,8,29.771,25.3
18/10/2017,18,29.9,6.7,0.91,0.00,31.8,7,29.754,25.3,52.9,7.4,4.6,60,11.73,68.8,49,30.044,16.1,70.3
19/10/2017,46.0,18.4,1.9,77,11.73,72.5,66,30.175,16.1,73.8,39,29.9,3.0,0.91,0.00,24.7,12,29.621,20.7
20/10/2017,31,29.4,11.5,0.91,0.00,40.9,16,29.198,34.5,55.7,24.2,7.8,68,11.73,66.1,49,29.641,25.3,66.1
21/10/2017,36.7,8.2,11.4,270,11.73,47.9,69,30.144,26.5,47.9,31,29.8,17.3,0.91,0.00,29.1,19,29.291,48.3
22/10/2017,30,30.0,24.4,0.91,0.00,37.6,15,29.859,50.6,47.4,16.8,17.3,333,11.73,58.9,41,30.164,34.5,58.9
23/10/2017,45.3,23.9,10.0,325,11.73,55.7,76,30.468,36.8,55.7,45,30.1,15.7,0.91,0.00,29.1,24,29.781,56.4
24/10/2017,42,30.4,7.2,0.91,0.00,20.5,15,30.109,32.2,43.6,16.0,4.5,15,11.73,64.0,83,30.627,20.7,64.0
25/10/2017,54.2,12.8,7.1,336,11.73,72.7,46,30.214,24.2,72.5,21,29.9,10.4,0.91,0.00,31.9,7,29.475,34.5
26/10/2017,55,29.9,8.4,0.94,0.01,23.8,16,29.438,32.2,38.7,18.5,5.3,14,11.76,54.2,88,30.277,21.9,54.2
27/10/2017,26.4,18.9,2.4,67,11.79,37.3,88,30.442,12.7,37.3,74,30.3,3.9,0.97,0.01,12.9,59,30.180,17.3
28/10/2017,48,30.0,9.7,0.98,0.01,30.4,32,29.841,24.2,44.1,25.0,6.1,308,11.80,56.5,71,30.184,20.7,56.5
29/10/2017,48.1,24.2,9.0,336,11.80,61.8,82,29.893,26.5,61.8,42,29.8,13.1,0.98,0.00,32.9,23,29.623,28.8
30/10/2017,82,30.1,3.7,0.98,0.00,22.4,71,29.869,11.5,25.4,20.6,2.0,64,11.80,32.9,88,30.270,8.1,32.9
31/10/2017,38.3,13.9,11.1,307,11.83,49.9,91,30.135,34.5,49.9,45,29.8,16.5,1.01,0.01,22.4,15,29.306,57.5
1/11/2017,50.4,17.0,19.9,259,11.83,59.3,31,29.411,39.1,59.3,26,29.3,29.3,0.00,0.00,44.6,20,29.240,62.1
2/11/2017,55,29.7,10.3,0.00,0.00,26.4,22,29.389,34.5,42.9,24.8,7.1,180,11.83,60.7,89,30.086,26.5,60.7
3/11/2017,49.7,19.5,11.2,241,11.83,60.1,91,29.925,23.0,60.1,33,29.8,15.7,0.00,0.00,26.0,17,29.558,34.5
4/11/2017,63,29.6,6.0,0.13,0.01,37.0,35,29.594,29.9,42.9,30.0,3.7,239,11.96,50.4,87,29.704,20.7,50.4
5/11/2017,35.5,31.6,3.2,34,12.17,48.5,94,29.936,11.5,48.5,86,29.8,4.8,0.34,0.01,29.7,46,29.704,20.7
6/11/2017,59,29.9,8.8,0.35,0.01,28.8,29,29.751,26.5,38.9,24.1,6.2,313,12.18,49.5,93,30.044,19.6,49.5
7/11/2017,26.5,23.0,0.9,55,12.42,32.1,90,30.382,6.9,32.1,86,30.3,1.6,0.59,0.01,15.2,78,30.044,10.4
8/11/2017,58,30.3,2.8,0.78,0.04,4.3,19,30.085,17.3,27.0,11.7,1.7,340,12.62,50.4,86,30.496,12.7,50.4
9/11/2017,31.5,14.1,3.6,25,12.62,52.8,81,30.307,17.3,52.8,54,30.1,5.5,0.78,0.00,14.1,11,29.846,26.5
10/11/2017,36,29.8,11.4,0.78,0.00,29.5,23,29.660,31.1,45.0,18.6,7.5,2,12.62,55.1,66,29.981,19.6,55.1
